Force(N),Distance(mm),Time(ms)
0.0006606238,61,87120
0.0005702607,61,87212
0.00004816232,62,87305
0.000008000907,63,87398
0.0005602203,62,87504
0.0003393326,61,87583
0.0001887273,63,87676
0.0004196554,62,87788
-0.000002039447,59,87870
-0.0001124833,62,87954
-0.000102443,62,88047
0.0002288887,63,88139
0.0003895343,62,88232
0.0003995747,60,88325
0.0006204624,59,88417
0.00005820268,59,88510
-0.000002039447,61,88603
0.0002690501,62,88696
0.0001284851,59,88807
-0.0005040571,60,88881
-0.0001225237,60,88974
0.0003393326,63,89066
0.0002288887,60,89159
0.0003895343,57,89252
0.0005602203,63,89345
0.000409615,59,89437
-0.00002212015,60,89530
0.0002590097,63,89623
0.0001385255,59,89715
0.00006824303,60,89827
0.0003192518,61,89912
-0.000102443,60,89993
-0.0001124833,62,90086
0.00001804126,57,90179
-0.0001727255,57,90271
-0.0001626851,61,90364
0.0004397361,62,90457
0.0006706642,62,90549
0.0004798975,60,90642
0.0001887273,61,90735
0.0002489694,60,90847
0.000238929,60,90920
0.0006505835,60,91013
0.0003092115,61,91106
-0.0003233308,59,91198
-0.0001225237,58,91291
0.0005903414,59,91384
0.0004899378,59,91476
0.0001084044,61,91569
0.00001804126,57,91662
0.000379494,61,91755
0.00055018,61,91866
-0.000132564,59,91953
-0.0001727255,61,92033
0.000208808,58,92125
0.0003995747,61,92218
0.0001887273,63,92311
0.0004296958,55,92403
0.00008832374,58,92496
-0.0001225237,59,92589
0.0001284851,60,92682
0.0002891308,56,92774
0.0005401396,59,92886
0.0004698572,59,92960
0.0001284851,59,93052
-0.0001626851,57,93145
-0.00004220086,60,93238
0.0003995747,59,93330
0.0001987676,61,93423
0.00006824303,63,93516
0.0001084044,58,93609
0.0002790905,61,93701
-0.0001124833,60,93794
0.00004816232,59,93905
0.0002790905,58,93979
0.0005702607,60,94072
0.000580301,56,94165
0.0007509871,59,94258
0.0005401396,56,94350
-0.0000120798,60,94443
0.00007828338,59,94536
0.0001184448,57,94628
0.0001786869,58,94721
0.0004296958,58,94814
0.0004497765,59,94926
0.0001485658,58,94999
0.0001385255,56,95092
0.0001987676,57,95184
0.0001887273,57,95277
-0.0001124833,55,95370
-0.0001526448,58,95462
0.00008832374,59,95555
0.0001084044,58,95648
0.0003292922,61,95741
0.0003493729,55,95833
0.0003192518,55,95945
0.0005300993,58,96019
0.0007309064,57,96111
0.0001184448,57,96204
-0.00002212015,58,96300
0.0001987676,56,96389
0.0002891308,56,96482
0.0003493729,59,96575
-0.00005224121,56,96668
-0.000102443,58,96760
-0.00003216051,56,96853
-0.00002212015,56,96956
0.0002790905,56,97038
0.00004816232,57,97131
0.0002891308,57,97224
0.0003493729,59,97316
-0.0002229272,56,97409
-0.00030325,57,97502
0.00001804126,60,97595
0.0006003818,57,97701
0.000891552,59,97780
0.0007309064,43,97873
0.00007828338,57,97984
0.0008011889,58,98066
0.0004798975,53,98151
0.0001485658,58,98243
0.0002790905,54,98336
0.00006824303,55,98429
0.0002188483,56,98522
0.0001385255,57,98614
-0.0004337746,57,98707
-0.0004538553,55,98800
-0.00009240263,58,98892
0.0001686466,56,99004
0.0005401396,56,99078
0.0002489694,55,99171
0.00001804126,54,99263
0.00055018,55,99356
0.0003995747,56,99449
-0.000273129,54,99541
-0.0000120798,54,99634
0.0001586062,56,99727
0.0002590097,55,99820
0.00008832374,57,99912
-0.00008236227,55,100024
-0.00007232192,58,100108
0.0001887273,50,100190
0.0001887273,53,100283
-0.0003132904,56,100376
0.0002790905,56,100468
0.0003594133,55,100561
0.0003092115,57,100654
0.0004296958,54,100747
0.0004196554,56,100839
0.0002590097,50,100932
-0.00003216051,53,101044
0.0003292922,58,101117
0.0005903414,56,101210
0.000208808,54,101303
-0.0006044607,55,101396
-0.0007149045,54,101488
0.00001804126,55,101581
0.0001485658,56,101674
-0.00007232192,54,101766
0.00055018,52,101859
0.0006706642,52,101952
0.0003292922,54,102064
0.0001284851,55,102150
0.0003493729,54,102230
0.0003393326,54,102323
0.0001084044,51,102416
0.0001887273,57,102508
0.0004497765,50,102601
0.00005820268,52,102694
0.0003092115,55,102786
0.0004899378,55,102879
0.000379494,54,102972
0.000409615,57,103084
0.0004899378,53,103157
0.0001786869,53,103250
-0.00009240263,55,103343
0.00002808161,54,103435
0.0002489694,54,103528
0.0002991712,54,103621
0.0001385255,54,103713
-0.000002039447,55,103806
0.0001184448,55,103899
0.0003895343,56,103991
0.0003393326,53,104103
0.0001084044,52,104177
0.0002891308,53,104270
0.0008112292,50,104362
0.001001996,51,104455
0.0006003818,54,104548
0.0006305028,54,104640
0.0003393326,52,104733
0.0005401396,40,104826
0.0003895343,53,104919
0.0001686466,52,105011
-0.00004220086,53,105123
-0.0002028465,49,105197
0.00007828338,52,105290
0.0007007853,53,105382
0.0007409467,56,105475
0.0003995747,51,105568
0.0001786869,53,105660
0.0003092115,50,105753
0.0004598168,53,105846
