Force(N),Distance(mm),Time(ms)
-0.00486361,86,100564
-0.004913811,85,100657
-0.005496152,83,100750
-0.005616636,83,100843
-0.005676879,86,100936
-0.005245143,86,101028
-0.004823449,87,101121
-0.004823449,87,101232
-0.005054377,86,101307
-0.005526273,86,101400
-0.005466031,86,101493
-0.005335506,82,101586
-0.005556394,84,101678
-0.00541583,88,101771
-0.005275264,83,101864
-0.00544595,83,101957
-0.005275264,85,102050
-0.005024255,87,102143
-0.005486112,87,102249
-0.005827484,84,102328
-0.005124659,82,102421
-0.004994134,82,102514
-0.005375668,86,102607
-0.005355587,86,102700
-0.005506192,85,102793
-0.005506192,82,102886
-0.005305385,84,102979
-0.004713005,85,103071
-0.004733085,84,103164
-0.005476072,83,103275
-0.005626677,83,103350
-0.005556394,87,103443
-0.005706999,86,103536
-0.005626677,86,103629
-0.005164821,83,103721
-0.005004175,84,103815
-0.005265224,85,103907
-0.005275264,88,104000
-0.005064416,81,104093
-0.004994134,85,104186
-0.005084497,85,104292
-0.00515478,86,104371
-0.005004175,88,104464
-0.004923852,86,104557
-0.005275264,87,104654
-0.005004175,86,104743
-0.005245143,80,104836
-0.005476072,82,104929
-0.005466031,84,105022
-0.005084497,87,105115
-0.005044336,84,105207
-0.005767241,84,105314
-0.005586515,85,105393
-0.005315426,85,105490
-0.005506192,83,105579
-0.005466031,84,105672
-0.00541583,82,105765
-0.005305385,85,105858
-0.005084497,85,105950
-0.005576475,84,106043
-0.005305385,85,106136
-0.004974054,83,106231
-0.005174861,86,106337
-0.005696959,84,106415
-0.005526273,85,106508
-0.005245143,84,106601
-0.005134699,85,106693
-0.005225062,79,106786
-0.005897766,89,106879
-0.00542587,82,106972
-0.005275264,84,107066
-0.005124659,83,107158
-0.004713005,83,107250
-0.005174861,85,107361
-0.00514474,84,107436
